ID,connected
11127,0
11128,0
11129,0
11130,0
11131,0
11132,0
11133,0
11134,0
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,0
11143,1
11144,0
11145,0
11146,0
11147,0
11148,0
11149,1
11150,1
11151,1
11152,1
11153,0
11154,0
11155,0
11156,0
11157,0
11158,0
11159,1
11160,0
11161,0
11162,0
11163,0
11164,0
11165,0
11166,0
11167,0
11168,0
11169,0
11170,0
11171,0
11172,0
11173,1
11174,0
11175,0
11176,0
11177,0
11178,0
11179,0
11180,0
11181,1
11182,1
11183,0
11184,0
11185,0
11186,0
11187,0
11188,0
11189,0
11190,0
11191,1
11192,0
11193,0
11194,0
11195,0
11196,1
11197,0
11198,0
11199,0
11200,0
11201,0
11202,0
11203,0
11204,1
11205,1
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,1
11213,1
11214,1
11215,0
11216,1
11217,1
11218,0
11219,0
11220,0
11221,0
11222,0
11223,0
11224,1
11225,0
11226,1
11227,0
11228,1
11229,0
11230,1
11231,0
11232,0
11233,0
11234,0
11235,1
11236,1
11237,1
11238,0
11239,0
11240,0
11241,1
11242,0
11243,1
11244,1
11245,1
11246,1
11247,0
11248,0
11249,0
11250,0
11251,0
11252,0
11253,0
11254,1
11255,0
11256,0
11257,1
11258,0
11259,0
11260,0
11261,0
11262,1
11263,0
11264,0
11265,0
11266,0
11267,0
11268,1
11269,1
11270,1
11271,1
11272,0
11273,0
11274,0
11275,0
11276,0
11277,0
11278,0
11279,1
11280,1
11281,1
11282,0
11283,1
11284,0
11285,1
11286,0
11287,0
11288,0
11289,0
11290,0
11291,0
11292,0
11293,0
11294,0
11295,0
11296,0
11297,1
11298,0
11299,0
11300,0
11301,0
11302,0
11303,0
11304,1
11305,1
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,1
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,0
11321,1
11322,0
11323,0
11324,0
11325,0
11326,0
11327,0
11328,0
11329,0
11330,1
11331,1
11332,1
11333,1
11334,1
11335,1
11336,0
11337,0
11338,0
11339,0
11340,0
11341,0
11342,1
11343,1
11344,1
11345,0
11346,0
11347,0
11348,0
11349,0
11350,0
11351,1
11352,1
11353,1
11354,1
11355,1
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,1
11366,1
11367,1
11368,0
11369,0
11370,1
11371,0
11372,1
11373,1
11374,1
11375,0
11376,1
11377,1
11378,1
11379,0
11380,0
11381,1
11382,0
11383,0
11384,0
11385,1
11386,0
11387,0
11388,1
11389,0
11390,1
11391,1
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,1
11399,0
11400,0
11401,0
11402,0
11403,1
11404,0
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,0
11415,1
11416,0
11417,1
11418,1
11419,0
11420,0
11421,0
11422,0
11423,0
11424,0
11425,1
11426,1
11427,1
11428,0
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,1
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,1
11447,0
11448,1
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,1
11457,1
11458,0
11459,0
11460,0
11461,1
11462,0
11463,1
11464,0
11465,0
11466,0
11467,0
11468,0
11469,0
11470,1
11471,1
11472,0
11473,0
11474,0
11475,0
11476,0
11477,1
11478,0
11479,0
11480,1
11481,1
11482,0
11483,0
11484,0
11485,0
11486,1
11487,1
11488,0
11489,1
11490,1
11491,0
11492,1
11493,1
11494,1
11495,0
11496,0
11497,1
11498,0
11499,0
11500,0
11501,1
11502,1
11503,0
11504,0
11505,1
11506,0
11507,0
11508,1
11509,0
11510,1
11511,0
11512,0
11513,1
11514,1
11515,0
11516,0
11517,0
11518,0
11519,0
11520,0
11521,1
11522,0
11523,0
11524,1
11525,0
11526,0
11527,0
11528,0
11529,1
11530,1
11531,0
11532,1
11533,0
11534,0
11535,0
11536,0
11537,0
11538,0
11539,0
11540,0
11541,1
11542,1
11543,1
11544,0
11545,0
11546,0
11547,0
11548,0
11549,0
11550,1
11551,0
11552,0
11553,0
11554,1
11555,0
11556,0
11557,0
11558,0
11559,0
11560,1
11561,1
11562,0
11563,1
11564,0
11565,1
11566,1
11567,0
11568,0
11569,0
11570,0
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,1
11579,0
11580,0
11581,0
11582,0
11583,0
11584,1
11585,1
11586,0
11587,0
11588,0
11589,0
11590,1
11591,1
11592,1
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,0
11603,1
11604,0
11605,1
11606,0
11607,0
11608,0
11609,1
11610,0
11611,1
11612,0
11613,0
11614,0
11615,1
11616,1
11617,1
11618,1
11619,0
11620,0
11621,0
11622,0
11623,0
11624,0
11625,1
11626,1
11627,0
11628,0
11629,1
11630,0
11631,0
11632,1
11633,1
11634,0
11635,1
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,1
11645,1
11646,1
11647,1
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,1
11658,0
11659,0
11660,0
11661,0
11662,0
11663,1
11664,1
11665,1
11666,1
11667,1
11668,0
11669,0
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,0
11677,0
11678,1
11679,0
11680,0
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,0
11688,0
11689,1
11690,1
11691,1
11692,0
11693,0
11694,1
11695,1
11696,0
11697,1
11698,0
11699,0
11700,0
11701,0
11702,1
11703,0
11704,0
11705,0
11706,1
11707,0
11708,0
11709,0
11710,0
11711,0
11712,0
11713,0
11714,0
11715,0
11716,0
11717,0
11718,0
11719,1
11720,0
11721,0
11722,0
11723,0
11724,0
11725,1
11726,1
11727,0
11728,0
11729,0
11730,1
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,1
11743,1
11744,1
11745,0
11746,1
11747,0
11748,1
11749,1
11750,0
11751,1
11752,0
11753,0
11754,0
11755,0
11756,0
11757,1
11758,0
11759,1
11760,1
11761,0
11762,0
11763,1
11764,1
11765,0
11766,0
11767,1
11768,1
11769,1
11770,0
11771,0
11772,0
11773,1
11774,0
11775,1
11776,0
11777,0
11778,0
11779,0
11780,1
11781,0
11782,1
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,0
11790,1
11791,1
11792,1
11793,0
11794,0
11795,0
11796,0
11797,1
11798,1
11799,1
11800,0
11801,0
11802,0
11803,0
11804,0
11805,0
11806,0
11807,1
11808,0
11809,0
11810,1
11811,1
11812,1
11813,0
11814,0
11815,0
11816,1
11817,0
11818,0
11819,0
11820,0
11821,0
11822,0
11823,1
11824,0
11825,0
11826,0
11827,0
11828,0
11829,1
11830,1
11831,1
11832,0
11833,0
11834,0
11835,1
11836,0
11837,1
11838,0
11839,0
11840,0
11841,0
11842,0
11843,0
11844,1
11845,1
11846,1
11847,1
11848,1
11849,1
11850,1
11851,1
11852,1
11853,1
11854,1
11855,1
11856,1
11857,0
11858,0
11859,0
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0
11872,0
11873,1
11874,1
11875,1
11876,1
11877,0
11878,1
11879,0
11880,1
11881,0
11882,1
11883,1
11884,1
11885,1
11886,0
11887,0
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,1
11898,0
11899,0
11900,1
11901,0
11902,1
11903,1
11904,0
11905,0
11906,1
11907,0
11908,1
11909,0
11910,0
11911,0
11912,1
11913,0
11914,0
11915,1
11916,0
11917,1
11918,0
11919,0
11920,0
11921,0
11922,1
11923,0
11924,0
11925,0
11926,0
11927,1
11928,0
11929,0
11930,1
11931,0
11932,0
11933,0
11934,1
11935,0
11936,0
11937,0
11938,0
11939,1
11940,0
11941,0
11942,0
11943,1
11944,0
11945,0
11946,0
11947,0
11948,1
11949,0
11950,0
11951,0
11952,0
11953,1
11954,1
11955,0
11956,1
11957,1
11958,0
11959,0
11960,0
11961,0
11962,0
11963,1
11964,0
11965,0
11966,0
11967,0
11968,0
11969,1
11970,0
11971,0
11972,0
11973,1
11974,1
11975,1
11976,1
11977,1
11978,1
11979,1
11980,0
11981,1
11982,0
11983,0
11984,0
11985,0
11986,0
11987,1
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,0
11998,1
11999,1
12000,0
12001,0
12002,0
12003,1
12004,1
12005,1
12006,0
12007,0
12008,1
12009,1
12010,1
12011,1
12012,0
12013,0
12014,1
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,1
12022,1
12023,0
12024,0
12025,0
12026,1
12027,1
12028,0
12029,0
12030,1
12031,0
12032,0
12033,1
12034,1
12035,0
12036,1
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,1
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,0
12054,0
12055,0
12056,0
12057,0
12058,1
12059,1
12060,0
12061,0
12062,0
12063,0
12064,0
12065,0
12066,0
12067,1
12068,1
12069,1
12070,0
12071,0
12072,0
12073,0
12074,0
12075,1
12076,1
12077,1
12078,0
12079,0
12080,0
12081,0
12082,0
12083,1
12084,0
12085,0
12086,1
12087,1
12088,1
12089,1
12090,0
12091,0
12092,1
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,1
12102,1
12103,0
12104,1
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,1
12112,0
12113,0
12114,1
12115,0
12116,0
12117,1
12118,0
12119,1
12120,1
12121,0
12122,0
12123,0
12124,0
12125,0
12126,1
12127,0
12128,1
12129,0
12130,0
12131,0
12132,0
12133,0
12134,1
12135,1
12136,0
12137,0
12138,1
12139,0
12140,1
12141,0
12142,0
12143,0
12144,0
12145,1
12146,0
12147,0
12148,0
12149,0
12150,1
12151,0
12152,0
12153,0
12154,0
12155,1
12156,1
12157,0
12158,1
12159,0
12160,0
12161,0
12162,0
12163,1
12164,0
12165,0
12166,1
12167,0
12168,1
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,1
12177,0
12178,0
12179,0
12180,0
12181,1
12182,0
12183,0
12184,0
12185,0
12186,1
12187,0
12188,0
12189,1
12190,1
12191,0
12192,0
12193,1
12194,0
12195,1
12196,1
12197,0
12198,1
12199,0
12200,1
12201,1
12202,1
12203,1
12204,1
12205,0
12206,0
12207,1
12208,0
12209,1
12210,1
12211,1
12212,1
12213,0
12214,0
12215,0
12216,0
12217,1
12218,0
12219,1
12220,1
12221,0
12222,1
12223,0
12224,0
12225,0
12226,0
12227,0
12228,0
12229,1
12230,1
12231,0
12232,1
12233,1
12234,0
12235,1
12236,0
12237,0
12238,1
12239,0
12240,1
12241,0
12242,0
12243,0
12244,1
12245,1
12246,0
12247,0
12248,0
12249,0
12250,1
12251,1
12252,1
12253,0
12254,0
12255,0
12256,0
12257,1
12258,0
12259,0
12260,0
12261,0
12262,1
12263,1
12264,1
12265,0
12266,1
12267,1
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,1
12276,1
12277,1
12278,0
12279,0
12280,1
12281,1
12282,0
12283,0
12284,0
12285,1
12286,0
12287,1
12288,0
12289,0
12290,1
12291,1
12292,0
12293,1
12294,0
12295,1
12296,1
12297,0
12298,0
12299,1
12300,1
12301,1
12302,0
12303,0
12304,1
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,1
12314,1
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,1
12324,1
12325,1
12326,1
12327,0
12328,0
12329,0
12330,0
12331,0
12332,0
12333,1
12334,1
12335,0
12336,0
12337,0
12338,0
12339,1
12340,0
12341,1
12342,0
12343,1
12344,0
12345,0
12346,1
12347,0
12348,1
12349,0
12350,0
12351,0
12352,0
12353,0
12354,1
12355,0
12356,1
12357,1
12358,1
12359,0
12360,0
12361,0
12362,0
12363,1
12364,1
12365,0
12366,0
12367,0
12368,0
12369,1
12370,1
12371,1
12372,0
12373,0
12374,0
12375,0
12376,1
12377,0
12378,0
12379,0
12380,1
12381,1
12382,1
12383,1
12384,1
12385,1
12386,0
12387,0
12388,0
12389,0
12390,0
12391,0
12392,0
12393,0
12394,1
12395,0
12396,0
12397,0
12398,1
12399,0
12400,0
12401,0
12402,0
12403,1
12404,0
12405,1
12406,1
12407,1
12408,1
12409,1
12410,0
12411,1
12412,1
12413,0
12414,0
12415,1
12416,1
12417,1
12418,1
12419,1
12420,0
12421,0
12422,1
12423,1
12424,0
12425,0
12426,1
12427,0
12428,1
12429,0
12430,1
12431,0
12432,1
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,1
12440,1
12441,0
12442,1
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,1
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,1
12459,0
12460,1
12461,1
12462,0
12463,1
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,0
12472,1
12473,0
12474,0
12475,1
12476,0
12477,0
12478,1
12479,0
12480,0
12481,1
12482,1
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,0
12490,0
12491,0
12492,1
12493,0
12494,0
12495,0
12496,0
12497,0
12498,1
12499,0
12500,0
12501,0
12502,1
12503,1
12504,1
12505,0
12506,0
12507,0
12508,0
12509,1
12510,1
12511,1
12512,1
12513,0
12514,1
12515,0
12516,0
12517,1
12518,0
12519,0
12520,0
12521,1
12522,1
12523,0
12524,0
12525,1
12526,0
12527,1
12528,1
12529,0
12530,0
12531,0
12532,0
12533,0
12534,1
12535,0
12536,1
12537,1
12538,0
12539,0
12540,0
12541,0
12542,1
12543,0
12544,0
12545,0
12546,0
12547,1
12548,1
12549,0
12550,0
12551,1
12552,1
12553,0
12554,1
12555,1
12556,0
12557,0
12558,0
12559,1
12560,1
12561,0
12562,1
12563,0
12564,1
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,1
12577,1
12578,1
12579,0
12580,0
12581,1
12582,0
12583,1
12584,1
12585,1
12586,1
12587,1
12588,1
12589,0
12590,0
12591,1
12592,1
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,1
12605,0
12606,0
12607,0
12608,0
12609,1
12610,0
12611,0
12612,0
12613,0
12614,1
12615,1
12616,1
12617,0
12618,0
12619,0
12620,1
12621,0
12622,1
12623,1
12624,0
12625,0
12626,0
12627,0
12628,0
12629,0
12630,0
12631,0
12632,1
12633,0
12634,1
12635,0
12636,0
12637,0
12638,1
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,0
12647,0
12648,1
12649,1
12650,0
12651,0
12652,1
12653,0
12654,0
12655,1
12656,1
12657,0
12658,1
12659,1
12660,0
12661,0
12662,0
12663,1
12664,1
12665,0
12666,1
12667,0
12668,1
12669,1
12670,1
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,1
12678,1
12679,0
12680,1
12681,0
12682,0
12683,0
12684,0
12685,1
12686,1
12687,0
12688,0
12689,0
12690,1
12691,0
12692,0
12693,1
12694,0
12695,1
12696,0
12697,0
12698,0
12699,0
12700,1
12701,0
12702,0
12703,0
12704,1
12705,0
12706,0
12707,0
12708,0
12709,0
12710,1
12711,1
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,1
12721,0
12722,0
12723,0
12724,0
12725,1
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,1
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,1
12744,0
12745,1
12746,0
12747,0
12748,0
12749,0
12750,1
12751,0
12752,1
12753,1
12754,1
12755,1
12756,1
12757,1
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,1
12765,0
12766,0
12767,1
12768,0
12769,0
12770,0
12771,1
12772,1
12773,0
12774,1
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12782,1
12783,1
12784,0
12785,1
12786,1
12787,1
12788,0
12789,0
12790,0
12791,0
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12799,1
12800,1
12801,0
12802,0
12803,1
12804,1
12805,0
12806,0
12807,1
12808,0
12809,0
12810,0
12811,0
12812,0
12813,1
12814,1
12815,0
12816,0
12817,0
12818,0
12819,0
12820,0
12821,1
12822,1
12823,1
12824,0
12825,1
12826,0
12827,0
12828,0
12829,0
12830,0
12831,1
12832,1
12833,0
12834,0
12835,0
12836,0
12837,0
12838,0
12839,1
12840,0
12841,0
12842,1
12843,0
12844,1
12845,0
12846,0
12847,0
12848,0
12849,0
12850,0
12851,1
12852,0
12853,0
12854,1
12855,0
12856,1
12857,0
12858,0
12859,0
12860,1
12861,0
12862,1
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,1
12872,0
12873,0
12874,0
12875,1
12876,0
12877,0
12878,1
12879,1
12880,0
12881,0
12882,1
12883,1
12884,1
12885,0
12886,0
12887,1
12888,0
12889,1
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,1
12900,1
12901,0
12902,0
12903,0
12904,0
12905,0
12906,1
12907,0
12908,0
12909,1
12910,0
12911,0
12912,0
12913,1
12914,1
12915,0
12916,0
12917,0
12918,1
12919,0
12920,0
12921,1
12922,0
12923,1
12924,0
12925,1
12926,1
12927,0
12928,0
12929,0
12930,0
12931,0
12932,1
12933,1
12934,1
12935,1
12936,0
12937,0
12938,0
12939,0
12940,0
12941,1
12942,0
12943,1
12944,0
12945,0
12946,0
12947,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,0
12954,1
12955,1
12956,0
12957,1
12958,0
12959,0
12960,0
12961,0
12962,1
12963,0
12964,0
12965,1
12966,1
12967,0
12968,1
12969,0
12970,1
12971,0
12972,1
12973,0
12974,0
12975,1
12976,0
12977,0
12978,0
12979,1
12980,0
12981,1
12982,0
12983,1
12984,0
12985,0
12986,0
12987,1
12988,0
12989,0
12990,1
12991,0
12992,0
12993,0
12994,0
12995,0
12996,0
12997,0
12998,0
12999,0
13000,1
13001,0
13002,0
13003,0
13004,0
13005,0
13006,0
13007,0
13008,0
13009,0
13010,1
13011,1
13012,0
13013,0
13014,0
13015,0
13016,1
13017,0
13018,0
13019,0
13020,0
13021,0
13022,1
13023,0
13024,0
13025,0
13026,1
13027,0
13028,1
13029,0
13030,0
13031,1
13032,0
13033,0
13034,0
13035,0
13036,0
13037,1
13038,1
13039,0
13040,0
13041,0
13042,0
13043,0
13044,1
13045,1
13046,0
13047,0
13048,0
13049,1
13050,0
13051,0
13052,0
13053,0
13054,0
13055,0
13056,1
13057,0
13058,0
13059,1
13060,0
13061,0
13062,0
13063,0
13064,0
13065,0
13066,0
13067,0
13068,1
13069,0
13070,1
13071,0
13072,0
13073,0
13074,0
13075,0
13076,1
13077,1
13078,0
13079,0
13080,1
13081,1
13082,1
13083,0
13084,0
13085,1
13086,0
13087,0
13088,1
13089,0
13090,1
13091,0
13092,0
13093,0
13094,1
13095,1
13096,1
13097,1
13098,0
13099,0
13100,1
13101,0
13102,0
13103,1
13104,1
13105,1
13106,0
13107,1
13108,0
13109,0
13110,0
13111,0
13112,0
13113,1
13114,1
13115,1
13116,0
13117,1
13118,1
13119,0
13120,0
13121,0
13122,1
13123,1
13124,1
13125,1
13126,1
13127,1
13128,1
13129,0
13130,0
13131,0
13132,0
13133,0
13134,1
13135,0
13136,1
13137,0
13138,0
13139,1
13140,0
13141,0
13142,0
13143,0
13144,0
13145,1
13146,1
13147,0
13148,0
13149,0
13150,1
13151,0
13152,1
13153,1
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,1
13161,0
13162,1
13163,1
13164,0
13165,1
13166,1
13167,1
13168,1
13169,0
13170,0
13171,1
13172,0
13173,1
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,1
13181,0
13182,0
13183,0
13184,1
13185,1
13186,0
13187,0
13188,0
13189,0
13190,1
13191,0
13192,0
13193,0
13194,0
13195,0
13196,1
13197,1
13198,1
13199,0
13200,0
13201,0
13202,1
13203,1
13204,0
13205,1
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,1
13213,1
13214,1
13215,1
13216,0
13217,0
13218,1
13219,1
13220,0
13221,0
13222,1
13223,0
13224,0
13225,0
13226,0
13227,1
13228,1
13229,1
13230,1
13231,0
13232,0
13233,0
13234,0
13235,1
13236,0
13237,0
13238,1
13239,0
13240,0
13241,0
13242,0
13243,0
13244,0
13245,1
13246,0
13247,0
13248,1
13249,1
13250,1
13251,0
13252,0
13253,0
13254,0
13255,0
13256,1
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,1
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13270,0
13271,1
13272,1
13273,1
13274,1
13275,0
13276,0
13277,0
13278,0
13279,0
13280,0
13281,1
13282,1
13283,0
13284,0
13285,0
13286,0
13287,1
13288,0
13289,0
13290,0
13291,0
13292,1
13293,0
13294,1
13295,0
13296,1
13297,1
13298,0
13299,0
13300,0
13301,1
13302,1
13303,1
13304,1
13305,1
13306,0
13307,1
13308,0
13309,1
13310,0
13311,0
13312,1
13313,0
13314,0
13315,1
13316,0
13317,0
13318,0
13319,0
13320,0
13321,1
13322,0
13323,0
13324,1
13325,1
13326,0
13327,0
13328,1
13329,1
13330,1
13331,0
13332,0
13333,1
13334,0
13335,0
13336,1
13337,1
13338,1
13339,0
13340,0
13341,0
13342,0
13343,0
13344,1
13345,0
13346,0
13347,0
13348,0
13349,0
13350,1
13351,1
13352,0
13353,1
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13368,0
13369,0
13370,0
13371,1
13372,0
13373,0
13374,0
13375,0
13376,0
13377,0
13378,0
13379,0
13380,1
13381,0
13382,0
13383,1
13384,0
13385,0
13386,0
13387,0
13388,0
13389,1
13390,1
13391,1
13392,0
13393,0
13394,0
13395,1
13396,1
13397,0
13398,0
13399,0
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,0
13411,0
13412,0
13413,0
13414,0
13415,1
13416,0
13417,0
13418,0
13419,0
13420,0
13421,0
13422,0
13423,0
13424,0
13425,0
13426,0
13427,0
13428,0
13429,0
13430,1
13431,0
13432,0
13433,0
13434,0
13435,0
13436,0
13437,1
13438,1
13439,0
13440,1
13441,0
13442,0
13443,0
13444,1
13445,0
13446,0
13447,0
13448,0
13449,1
13450,0
13451,0
13452,0
13453,0
13454,0
13455,1
13456,1
13457,0
13458,0
13459,0
13460,0
13461,1
13462,0
13463,0
13464,1
13465,0
13466,0
13467,0
13468,0
13469,1
13470,0
13471,0
13472,1
13473,1
13474,0
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13481,0
13482,0
13483,0
13484,0
13485,0
13486,1
13487,0
13488,0
13489,1
13490,1
13491,0
13492,0
13493,1
13494,1
13495,1
13496,0
13497,0
13498,1
13499,0
13500,0
13501,0
13502,1
13503,1
13504,0
13505,1
13506,1
13507,0
13508,0
13509,0
13510,1
13511,1
13512,0
13513,0
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,0
13522,0
13523,0
13524,0
13525,0
13526,0
13527,0
13528,1
13529,1
13530,1
13531,0
13532,0
13533,0
13534,0
13535,1
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,1
13543,0
13544,0
13545,0
13546,1
13547,0
13548,0
13549,0
13550,0
13551,1
13552,0
13553,0
13554,0
13555,0
13556,1
13557,1
13558,0
13559,0
13560,1
13561,0
13562,0
13563,0
13564,0
13565,0
13566,0
13567,0
13568,0
13569,1
13570,1
13571,1
13572,0
13573,0
13574,1
13575,1
13576,0
13577,1
13578,0
13579,0
13580,0
13581,1
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,1
13591,1
13592,1
13593,1
13594,1
13595,1
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,0
13603,0
13604,1
13605,0
13606,0
13607,1
13608,0
13609,0
13610,0
13611,1
13612,1
13613,0
13614,0
13615,0
13616,1
13617,1
13618,0
13619,1
13620,0
13621,0
13622,0
13623,0
13624,0
13625,0
13626,0
13627,0
13628,1
13629,1
13630,0
13631,0
13632,0
13633,0
13634,1
13635,0
13636,0
13637,0
13638,0
13639,0
13640,1
13641,0
13642,0
13643,0
13644,0
13645,0
13646,0
13647,0
13648,0
13649,0
13650,0
13651,0
13652,0
13653,1
13654,0
13655,1
13656,0
13657,0
13658,1
13659,0
13660,1
13661,1
13662,1
13663,1
13664,0
13665,0
13666,1
13667,0
13668,1
13669,0
13670,0
13671,0
13672,0
13673,0
13674,0
13675,1
13676,1
13677,1
13678,0
13679,0
13680,0
13681,0
13682,1
13683,1
13684,1
13685,1
13686,0
13687,0
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,1
13695,0
13696,0
13697,0
13698,0
13699,0
13700,1
13701,1
13702,1
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,1
13717,0
13718,0
13719,0
13720,1
13721,0
13722,0
13723,1
13724,0
13725,1
13726,0
13727,0
13728,1
13729,1
13730,0
13731,0
13732,0
13733,0
13734,1
13735,1
13736,0
13737,0
13738,1
13739,0
13740,0
13741,1
13742,1
13743,0
13744,0
13745,0
13746,0
13747,0
13748,1
13749,1
13750,0
13751,1
13752,0
13753,0
13754,0
13755,0
13756,0
13757,1
13758,1
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,1
13768,0
13769,1
13770,1
13771,0
13772,0
13773,1
13774,0
13775,0
13776,0
13777,0
13778,0
13779,1
13780,0
13781,1
13782,0
13783,0
13784,1
13785,1
13786,1
13787,0
13788,0
13789,0
13790,0
13791,0
13792,1
13793,0
13794,0
13795,1
13796,1
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,1
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,1
13817,1
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,0
13828,1
13829,0
13830,0
13831,0
13832,0
13833,0
13834,1
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,1
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,1
13852,0
13853,1
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,1
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,1
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,1
13901,0
13902,0
13903,0
13904,0
13905,0
13906,1
13907,1
13908,1
13909,1
13910,0
13911,0
13912,0
13913,0
13914,1
13915,1
13916,0
13917,0
13918,1
13919,0
13920,0
13921,1
13922,1
13923,1
13924,1
